"time (hrs)"	"OD600"	"strain"	"medium"	"biorep"	"techrep"
63.0016666666667	0.641	"ura3"	"CM_uracil"	"A"	3
63.5016666666667	0.639	"ura3"	"CM_uracil"	"A"	3
64.0016666666667	0.649	"ura3"	"CM_uracil"	"A"	3
64.5013888888889	0.638	"ura3"	"CM_uracil"	"A"	3
65.0016666666667	0.643	"ura3"	"CM_uracil"	"A"	3
65.5016666666667	0.653	"ura3"	"CM_uracil"	"A"	3
66.0016666666667	0.641	"ura3"	"CM_uracil"	"A"	3
66.5016666666667	0.648	"ura3"	"CM_uracil"	"A"	3
67.0016666666667	0.655	"ura3"	"CM_uracil"	"A"	3
67.5016666666667	0.631	"ura3"	"CM_uracil"	"A"	3
68.0016666666667	0.648	"ura3"	"CM_uracil"	"A"	3
68.5016666666667	0.614	"ura3"	"CM_uracil"	"A"	3
69.0016666666667	0.631	"ura3"	"CM_uracil"	"A"	3
69.5016666666667	0.635	"ura3"	"CM_uracil"	"A"	3
70.0016666666667	0.628	"ura3"	"CM_uracil"	"A"	3
70.5016666666667	0.634	"ura3"	"CM_uracil"	"A"	3
71.0016666666667	0.631	"ura3"	"CM_uracil"	"A"	3
71.5016666666667	0.631	"ura3"	"CM_uracil"	"A"	3
72.0016666666667	0.606	"ura3"	"CM_uracil"	"A"	3
72.5016666666667	0.623	"ura3"	"CM_uracil"	"A"	3
0	0.125	"aglB"	"CM_uracil"	"A"	1
0.501666666666667	0.135	"aglB"	"CM_uracil"	"A"	1
1.00166666666667	0.117	"aglB"	"CM_uracil"	"A"	1
1.50166666666667	0.133	"aglB"	"CM_uracil"	"A"	1
2.00166666666667	0.135	"aglB"	"CM_uracil"	"A"	1
2.50166666666667	0.128	"aglB"	"CM_uracil"	"A"	1
3.00166666666667	0.131	"aglB"	"CM_uracil"	"A"	1
3.50166666666667	0.138	"aglB"	"CM_uracil"	"A"	1
4.00166666666667	0.135	"aglB"	"CM_uracil"	"A"	1
4.50166666666667	0.124	"aglB"	"CM_uracil"	"A"	1
5.00166666666667	0.134	"aglB"	"CM_uracil"	"A"	1
5.50166666666667	0.128	"aglB"	"CM_uracil"	"A"	1
6.00166666666667	0.129	"aglB"	"CM_uracil"	"A"	1
6.50166666666667	0.146	"aglB"	"CM_uracil"	"A"	1
7.00166666666667	0.143	"aglB"	"CM_uracil"	"A"	1
7.50166666666667	0.143	"aglB"	"CM_uracil"	"A"	1
8.00166666666667	0.137	"aglB"	"CM_uracil"	"A"	1
8.50166666666667	0.137	"aglB"	"CM_uracil"	"A"	1
9.00166666666667	0.136	"aglB"	"CM_uracil"	"A"	1
9.50166666666667	0.146	"aglB"	"CM_uracil"	"A"	1
10.0016666666667	0.143	"aglB"	"CM_uracil"	"A"	1
10.5016666666667	0.148	"aglB"	"CM_uracil"	"A"	1
11.0016666666667	0.163	"aglB"	"CM_uracil"	"A"	1
11.5016666666667	0.142	"aglB"	"CM_uracil"	"A"	1
12.0016666666667	0.157	"aglB"	"CM_uracil"	"A"	1
12.5016666666667	0.15	"aglB"	"CM_uracil"	"A"	1
13.0016666666667	0.16	"aglB"	"CM_uracil"	"A"	1
13.5016666666667	0.162	"aglB"	"CM_uracil"	"A"	1
14.0016666666667	0.161	"aglB"	"CM_uracil"	"A"	1
14.5016666666667	0.172	"aglB"	"CM_uracil"	"A"	1
15.0016666666667	0.172	"aglB"	"CM_uracil"	"A"	1
15.5016666666667	0.18	"aglB"	"CM_uracil"	"A"	1
16.0016666666667	0.183	"aglB"	"CM_uracil"	"A"	1
16.5016666666667	0.168	"aglB"	"CM_uracil"	"A"	1
17.0016666666667	0.172	"aglB"	"CM_uracil"	"A"	1
17.5016666666667	0.173	"aglB"	"CM_uracil"	"A"	1
18.0016666666667	0.179	"aglB"	"CM_uracil"	"A"	1
18.5016666666667	0.203	"aglB"	"CM_uracil"	"A"	1
19.0016666666667	0.18	"aglB"	"CM_uracil"	"A"	1
19.5016666666667	0.189	"aglB"	"CM_uracil"	"A"	1
20.0016666666667	0.19	"aglB"	"CM_uracil"	"A"	1
20.5016666666667	0.196	"aglB"	"CM_uracil"	"A"	1
21.0016666666667	0.208	"aglB"	"CM_uracil"	"A"	1
21.5016666666667	0.205	"aglB"	"CM_uracil"	"A"	1
22.0016666666667	0.21	"aglB"	"CM_uracil"	"A"	1
22.5016666666667	0.209	"aglB"	"CM_uracil"	"A"	1
23.0016666666667	0.218	"aglB"	"CM_uracil"	"A"	1
23.5016666666667	0.221	"aglB"	"CM_uracil"	"A"	1
24.0016666666667	0.216	"aglB"	"CM_uracil"	"A"	1
24.5016666666667	0.212	"aglB"	"CM_uracil"	"A"	1
25.0016666666667	0.235	"aglB"	"CM_uracil"	"A"	1
25.5016666666667	0.225	"aglB"	"CM_uracil"	"A"	1
26.0016666666667	0.238	"aglB"	"CM_uracil"	"A"	1
26.5016666666667	0.243	"aglB"	"CM_uracil"	"A"	1
27.0016666666667	0.248	"aglB"	"CM_uracil"	"A"	1
27.5016666666667	0.252	"aglB"	"CM_uracil"	"A"	1
28.0016666666667	0.259	"aglB"	"CM_uracil"	"A"	1
28.5016666666667	0.268	"aglB"	"CM_uracil"	"A"	1
29.0016666666667	0.267	"aglB"	"CM_uracil"	"A"	1
29.5016666666667	0.262	"aglB"	"CM_uracil"	"A"	1
30.0016666666667	0.268	"aglB"	"CM_uracil"	"A"	1
30.5016666666667	0.282	"aglB"	"CM_uracil"	"A"	1
31.0016666666667	0.289	"aglB"	"CM_uracil"	"A"	1
31.5016666666667	0.289	"aglB"	"CM_uracil"	"A"	1
32.0016666666667	0.286	"aglB"	"CM_uracil"	"A"	1
32.5016666666667	0.302	"aglB"	"CM_uracil"	"A"	1
33.0016666666667	0.3	"aglB"	"CM_uracil"	"A"	1
33.5016666666667	0.312	"aglB"	"CM_uracil"	"A"	1
34.0016666666667	0.314	"aglB"	"CM_uracil"	"A"	1
34.5016666666667	0.317	"aglB"	"CM_uracil"	"A"	1
35.0016666666667	0.322	"aglB"	"CM_uracil"	"A"	1
35.5016666666667	0.33	"aglB"	"CM_uracil"	"A"	1
36.0016666666667	0.333	"aglB"	"CM_uracil"	"A"	1
36.5016666666667	0.355	"aglB"	"CM_uracil"	"A"	1
37.0016666666667	0.335	"aglB"	"CM_uracil"	"A"	1
37.5016666666667	0.362	"aglB"	"CM_uracil"	"A"	1
38.0016666666667	0.37	"aglB"	"CM_uracil"	"A"	1
38.5016666666667	0.361	"aglB"	"CM_uracil"	"A"	1
39.0016666666667	0.368	"aglB"	"CM_uracil"	"A"	1
39.5016666666667	0.371	"aglB"	"CM_uracil"	"A"	1
40.0016666666667	0.364	"aglB"	"CM_uracil"	"A"	1
40.5016666666667	0.377	"aglB"	"CM_uracil"	"A"	1
41.0016666666667	0.393	"aglB"	"CM_uracil"	"A"	1
41.5016666666667	0.377	"aglB"	"CM_uracil"	"A"	1
42.0016666666667	0.39	"aglB"	"CM_uracil"	"A"	1
42.5016666666667	0.406	"aglB"	"CM_uracil"	"A"	1
43.0016666666667	0.4	"aglB"	"CM_uracil"	"A"	1
43.5016666666667	0.406	"aglB"	"CM_uracil"	"A"	1
44.0016666666667	0.414	"aglB"	"CM_uracil"	"A"	1
44.5016666666667	0.423	"aglB"	"CM_uracil"	"A"	1
45.0016666666667	0.422	"aglB"	"CM_uracil"	"A"	1
45.5016666666667	0.428	"aglB"	"CM_uracil"	"A"	1
46.0016666666667	0.443	"aglB"	"CM_uracil"	"A"	1
46.5016666666667	0.433	"aglB"	"CM_uracil"	"A"	1
47.0016666666667	0.449	"aglB"	"CM_uracil"	"A"	1
47.5016666666667	0.476	"aglB"	"CM_uracil"	"A"	1
48.0016666666667	0.444	"aglB"	"CM_uracil"	"A"	1
48.5016666666667	0.508	"aglB"	"CM_uracil"	"A"	1
49.0016666666667	0.434	"aglB"	"CM_uracil"	"A"	1
49.5016666666667	0.466	"aglB"	"CM_uracil"	"A"	1
50.0016666666667	0.474	"aglB"	"CM_uracil"	"A"	1
50.5016666666667	0.466	"aglB"	"CM_uracil"	"A"	1
51.0016666666667	0.487	"aglB"	"CM_uracil"	"A"	1
51.5016666666667	0.504	"aglB"	"CM_uracil"	"A"	1
52.0016666666667	0.482	"aglB"	"CM_uracil"	"A"	1
52.5016666666667	0.495	"aglB"	"CM_uracil"	"A"	1
53.0016666666667	0.512	"aglB"	"CM_uracil"	"A"	1
53.5016666666667	0.513	"aglB"	"CM_uracil"	"A"	1
54.0016666666667	0.514	"aglB"	"CM_uracil"	"A"	1
54.5016666666667	0.523	"aglB"	"CM_uracil"	"A"	1
55.0016666666667	0.521	"aglB"	"CM_uracil"	"A"	1
55.5016666666667	0.612	"aglB"	"CM_uracil"	"A"	1
56.0016666666667	0.453	"aglB"	"CM_uracil"	"A"	1
56.5016666666667	0.546	"aglB"	"CM_uracil"	"A"	1
57.0016666666667	0.553	"aglB"	"CM_uracil"	"A"	1
57.5016666666667	0.52	"aglB"	"CM_uracil"	"A"	1
58.0016666666667	0.526	"aglB"	"CM_uracil"	"A"	1
58.5016666666667	0.534	"aglB"	"CM_uracil"	"A"	1
59.0016666666667	0.537	"aglB"	"CM_uracil"	"A"	1
59.5016666666667	0.558	"aglB"	"CM_uracil"	"A"	1
60.0016666666667	0.55	"aglB"	"CM_uracil"	"A"	1
60.5016666666667	0.549	"aglB"	"CM_uracil"	"A"	1
61.0016666666667	0.55	"aglB"	"CM_uracil"	"A"	1
61.5016666666667	0.569	"aglB"	"CM_uracil"	"A"	1
62.0016666666667	0.566	"aglB"	"CM_uracil"	"A"	1
62.5016666666667	0.556	"aglB"	"CM_uracil"	"A"	1
63.0016666666667	0.561	"aglB"	"CM_uracil"	"A"	1
63.5016666666667	0.563	"aglB"	"CM_uracil"	"A"	1
64.0016666666667	0.576	"aglB"	"CM_uracil"	"A"	1
64.5013888888889	0.568	"aglB"	"CM_uracil"	"A"	1
65.0016666666667	0.574	"aglB"	"CM_uracil"	"A"	1
65.5016666666667	0.583	"aglB"	"CM_uracil"	"A"	1
66.0016666666667	0.579	"aglB"	"CM_uracil"	"A"	1
66.5016666666667	0.585	"aglB"	"CM_uracil"	"A"	1
67.0016666666667	0.599	"aglB"	"CM_uracil"	"A"	1
67.5016666666667	0.576	"aglB"	"CM_uracil"	"A"	1
68.0016666666667	0.599	"aglB"	"CM_uracil"	"A"	1
68.5016666666667	0.566	"aglB"	"CM_uracil"	"A"	1
69.0016666666667	0.588	"aglB"	"CM_uracil"	"A"	1
69.5016666666667	0.592	"aglB"	"CM_uracil"	"A"	1
70.0016666666667	0.592	"aglB"	"CM_uracil"	"A"	1
70.5016666666667	0.596	"aglB"	"CM_uracil"	"A"	1
71.0016666666667	0.597	"aglB"	"CM_uracil"	"A"	1
71.5016666666667	0.601	"aglB"	"CM_uracil"	"A"	1
72.0016666666667	0.578	"aglB"	"CM_uracil"	"A"	1
72.5016666666667	0.597	"aglB"	"CM_uracil"	"A"	1
0	0.127	"aglB"	"CM_uracil"	"A"	2
0.501666666666667	0.137	"aglB"	"CM_uracil"	"A"	2
1.00166666666667	0.117	"aglB"	"CM_uracil"	"A"	2
1.50166666666667	0.133	"aglB"	"CM_uracil"	"A"	2
2.00166666666667	0.137	"aglB"	"CM_uracil"	"A"	2
2.50166666666667	0.13	"aglB"	"CM_uracil"	"A"	2
3.00166666666667	0.134	"aglB"	"CM_uracil"	"A"	2
3.50166666666667	0.14	"aglB"	"CM_uracil"	"A"	2
4.00166666666667	0.136	"aglB"	"CM_uracil"	"A"	2
4.50166666666667	0.124	"aglB"	"CM_uracil"	"A"	2
5.00166666666667	0.136	"aglB"	"CM_uracil"	"A"	2
5.50166666666667	0.133	"aglB"	"CM_uracil"	"A"	2
6.00166666666667	0.13	"aglB"	"CM_uracil"	"A"	2
6.50166666666667	0.14	"aglB"	"CM_uracil"	"A"	2
7.00166666666667	0.146	"aglB"	"CM_uracil"	"A"	2
7.50166666666667	0.146	"aglB"	"CM_uracil"	"A"	2
8.00166666666667	0.141	"aglB"	"CM_uracil"	"A"	2
8.50166666666667	0.14	"aglB"	"CM_uracil"	"A"	2
9.00166666666667	0.14	"aglB"	"CM_uracil"	"A"	2
9.50166666666667	0.15	"aglB"	"CM_uracil"	"A"	2
10.0016666666667	0.148	"aglB"	"CM_uracil"	"A"	2
10.5016666666667	0.151	"aglB"	"CM_uracil"	"A"	2
11.0016666666667	0.167	"aglB"	"CM_uracil"	"A"	2
11.5016666666667	0.145	"aglB"	"CM_uracil"	"A"	2
12.0016666666667	0.162	"aglB"	"CM_uracil"	"A"	2
12.5016666666667	0.156	"aglB"	"CM_uracil"	"A"	2
13.0016666666667	0.166	"aglB"	"CM_uracil"	"A"	2
13.5016666666667	0.167	"aglB"	"CM_uracil"	"A"	2
14.0016666666667	0.168	"aglB"	"CM_uracil"	"A"	2
14.5016666666667	0.177	"aglB"	"CM_uracil"	"A"	2
15.0016666666667	0.179	"aglB"	"CM_uracil"	"A"	2
15.5016666666667	0.186	"aglB"	"CM_uracil"	"A"	2
16.0016666666667	0.189	"aglB"	"CM_uracil"	"A"	2
16.5016666666667	0.176	"aglB"	"CM_uracil"	"A"	2
17.0016666666667	0.181	"aglB"	"CM_uracil"	"A"	2
17.5016666666667	0.18	"aglB"	"CM_uracil"	"A"	2
18.0016666666667	0.187	"aglB"	"CM_uracil"	"A"	2
18.5016666666667	0.211	"aglB"	"CM_uracil"	"A"	2
19.0016666666667	0.188	"aglB"	"CM_uracil"	"A"	2
19.5016666666667	0.197	"aglB"	"CM_uracil"	"A"	2
20.0016666666667	0.199	"aglB"	"CM_uracil"	"A"	2
20.5016666666667	0.205	"aglB"	"CM_uracil"	"A"	2
21.0016666666667	0.216	"aglB"	"CM_uracil"	"A"	2
21.5016666666667	0.215	"aglB"	"CM_uracil"	"A"	2
22.0016666666667	0.22	"aglB"	"CM_uracil"	"A"	2
22.5016666666667	0.22	"aglB"	"CM_uracil"	"A"	2
23.0016666666667	0.228	"aglB"	"CM_uracil"	"A"	2
23.5016666666667	0.232	"aglB"	"CM_uracil"	"A"	2
24.0016666666667	0.228	"aglB"	"CM_uracil"	"A"	2
24.5016666666667	0.226	"aglB"	"CM_uracil"	"A"	2
25.0016666666667	0.247	"aglB"	"CM_uracil"	"A"	2
25.5016666666667	0.238	"aglB"	"CM_uracil"	"A"	2
26.0016666666667	0.251	"aglB"	"CM_uracil"	"A"	2
26.5016666666667	0.258	"aglB"	"CM_uracil"	"A"	2
27.0016666666667	0.263	"aglB"	"CM_uracil"	"A"	2
27.5016666666667	0.266	"aglB"	"CM_uracil"	"A"	2
28.0016666666667	0.274	"aglB"	"CM_uracil"	"A"	2
28.5016666666667	0.284	"aglB"	"CM_uracil"	"A"	2
29.0016666666667	0.285	"aglB"	"CM_uracil"	"A"	2
29.5016666666667	0.28	"aglB"	"CM_uracil"	"A"	2
30.0016666666667	0.286	"aglB"	"CM_uracil"	"A"	2
30.5016666666667	0.298	"aglB"	"CM_uracil"	"A"	2
31.0016666666667	0.307	"aglB"	"CM_uracil"	"A"	2
31.5016666666667	0.307	"aglB"	"CM_uracil"	"A"	2
32.0016666666667	0.304	"aglB"	"CM_uracil"	"A"	2
32.5016666666667	0.321	"aglB"	"CM_uracil"	"A"	2
33.0016666666667	0.32	"aglB"	"CM_uracil"	"A"	2
33.5016666666667	0.333	"aglB"	"CM_uracil"	"A"	2
34.0016666666667	0.332	"aglB"	"CM_uracil"	"A"	2
34.5016666666667	0.339	"aglB"	"CM_uracil"	"A"	2
35.0016666666667	0.343	"aglB"	"CM_uracil"	"A"	2
35.5016666666667	0.35	"aglB"	"CM_uracil"	"A"	2
36.0016666666667	0.353	"aglB"	"CM_uracil"	"A"	2
36.5016666666667	0.373	"aglB"	"CM_uracil"	"A"	2
37.0016666666667	0.355	"aglB"	"CM_uracil"	"A"	2
37.5016666666667	0.382	"aglB"	"CM_uracil"	"A"	2
38.0016666666667	0.388	"aglB"	"CM_uracil"	"A"	2
38.5016666666667	0.377	"aglB"	"CM_uracil"	"A"	2
39.0016666666667	0.385	"aglB"	"CM_uracil"	"A"	2
39.5016666666667	0.391	"aglB"	"CM_uracil"	"A"	2
40.0016666666667	0.384	"aglB"	"CM_uracil"	"A"	2
40.5016666666667	0.398	"aglB"	"CM_uracil"	"A"	2
41.0016666666667	0.412	"aglB"	"CM_uracil"	"A"	2
41.5016666666667	0.399	"aglB"	"CM_uracil"	"A"	2
42.0016666666667	0.411	"aglB"	"CM_uracil"	"A"	2
42.5016666666667	0.429	"aglB"	"CM_uracil"	"A"	2
43.0016666666667	0.423	"aglB"	"CM_uracil"	"A"	2
43.5016666666667	0.43	"aglB"	"CM_uracil"	"A"	2
44.0016666666667	0.438	"aglB"	"CM_uracil"	"A"	2
44.5016666666667	0.449	"aglB"	"CM_uracil"	"A"	2
45.0016666666667	0.447	"aglB"	"CM_uracil"	"A"	2
45.5016666666667	0.453	"aglB"	"CM_uracil"	"A"	2
46.0016666666667	0.468	"aglB"	"CM_uracil"	"A"	2
46.5016666666667	0.46	"aglB"	"CM_uracil"	"A"	2
47.0016666666667	0.477	"aglB"	"CM_uracil"	"A"	2
47.5016666666667	0.503	"aglB"	"CM_uracil"	"A"	2
48.0016666666667	0.472	"aglB"	"CM_uracil"	"A"	2
48.5016666666667	0.535	"aglB"	"CM_uracil"	"A"	2
49.0016666666667	0.461	"aglB"	"CM_uracil"	"A"	2
49.5016666666667	0.491	"aglB"	"CM_uracil"	"A"	2
50.0016666666667	0.499	"aglB"	"CM_uracil"	"A"	2
50.5016666666667	0.491	"aglB"	"CM_uracil"	"A"	2
51.0016666666667	0.511	"aglB"	"CM_uracil"	"A"	2
51.5016666666667	0.529	"aglB"	"CM_uracil"	"A"	2
52.0016666666667	0.505	"aglB"	"CM_uracil"	"A"	2
52.5016666666667	0.519	"aglB"	"CM_uracil"	"A"	2
53.0016666666667	0.535	"aglB"	"CM_uracil"	"A"	2
53.5016666666667	0.537	"aglB"	"CM_uracil"	"A"	2
54.0016666666667	0.536	"aglB"	"CM_uracil"	"A"	2
54.5016666666667	0.547	"aglB"	"CM_uracil"	"A"	2
55.0016666666667	0.543	"aglB"	"CM_uracil"	"A"	2
55.5016666666667	0.634	"aglB"	"CM_uracil"	"A"	2
56.0016666666667	0.475	"aglB"	"CM_uracil"	"A"	2
56.5016666666667	0.568	"aglB"	"CM_uracil"	"A"	2
57.0016666666667	0.575	"aglB"	"CM_uracil"	"A"	2
57.5016666666667	0.542	"aglB"	"CM_uracil"	"A"	2
58.0016666666667	0.547	"aglB"	"CM_uracil"	"A"	2
58.5016666666667	0.555	"aglB"	"CM_uracil"	"A"	2
59.0016666666667	0.558	"aglB"	"CM_uracil"	"A"	2
59.5016666666667	0.578	"aglB"	"CM_uracil"	"A"	2
60.0016666666667	0.571	"aglB"	"CM_uracil"	"A"	2
60.5016666666667	0.57	"aglB"	"CM_uracil"	"A"	2
61.0016666666667	0.569	"aglB"	"CM_uracil"	"A"	2
61.5016666666667	0.588	"aglB"	"CM_uracil"	"A"	2
62.0016666666667	0.585	"aglB"	"CM_uracil"	"A"	2
62.5016666666667	0.575	"aglB"	"CM_uracil"	"A"	2
63.0016666666667	0.58	"aglB"	"CM_uracil"	"A"	2
63.5016666666667	0.582	"aglB"	"CM_uracil"	"A"	2
64.0016666666667	0.594	"aglB"	"CM_uracil"	"A"	2
64.5013888888889	0.586	"aglB"	"CM_uracil"	"A"	2
65.0016666666667	0.592	"aglB"	"CM_uracil"	"A"	2
65.5016666666667	0.6	"aglB"	"CM_uracil"	"A"	2
66.0016666666667	0.596	"aglB"	"CM_uracil"	"A"	2
66.5016666666667	0.602	"aglB"	"CM_uracil"	"A"	2
67.0016666666667	0.614	"aglB"	"CM_uracil"	"A"	2
67.5016666666667	0.591	"aglB"	"CM_uracil"	"A"	2
68.0016666666667	0.614	"aglB"	"CM_uracil"	"A"	2
68.5016666666667	0.581	"aglB"	"CM_uracil"	"A"	2
69.0016666666667	0.602	"aglB"	"CM_uracil"	"A"	2
69.5016666666667	0.604	"aglB"	"CM_uracil"	"A"	2
70.0016666666667	0.605	"aglB"	"CM_uracil"	"A"	2
70.5016666666667	0.609	"aglB"	"CM_uracil"	"A"	2
71.0016666666667	0.611	"aglB"	"CM_uracil"	"A"	2
71.5016666666667	0.614	"aglB"	"CM_uracil"	"A"	2
72.0016666666667	0.591	"aglB"	"CM_uracil"	"A"	2
72.5016666666667	0.608	"aglB"	"CM_uracil"	"A"	2
0	0.129	"aglB"	"CM_uracil"	"A"	3
0.501666666666667	0.138	"aglB"	"CM_uracil"	"A"	3
1.00166666666667	0.118	"aglB"	"CM_uracil"	"A"	3
1.50166666666667	0.136	"aglB"	"CM_uracil"	"A"	3
2.00166666666667	0.139	"aglB"	"CM_uracil"	"A"	3
2.50166666666667	0.132	"aglB"	"CM_uracil"	"A"	3
3.00166666666667	0.135	"aglB"	"CM_uracil"	"A"	3
3.50166666666667	0.142	"aglB"	"CM_uracil"	"A"	3
4.00166666666667	0.139	"aglB"	"CM_uracil"	"A"	3
4.50166666666667	0.127	"aglB"	"CM_uracil"	"A"	3
5.00166666666667	0.139	"aglB"	"CM_uracil"	"A"	3
5.50166666666667	0.127	"aglB"	"CM_uracil"	"A"	3
6.00166666666667	0.137	"aglB"	"CM_uracil"	"A"	3
6.50166666666667	0.152	"aglB"	"CM_uracil"	"A"	3
7.00166666666667	0.148	"aglB"	"CM_uracil"	"A"	3
7.50166666666667	0.148	"aglB"	"CM_uracil"	"A"	3
8.00166666666667	0.143	"aglB"	"CM_uracil"	"A"	3
8.50166666666667	0.143	"aglB"	"CM_uracil"	"A"	3
9.00166666666667	0.142	"aglB"	"CM_uracil"	"A"	3
9.50166666666667	0.153	"aglB"	"CM_uracil"	"A"	3
10.0016666666667	0.151	"aglB"	"CM_uracil"	"A"	3
10.5016666666667	0.154	"aglB"	"CM_uracil"	"A"	3
11.0016666666667	0.171	"aglB"	"CM_uracil"	"A"	3
11.5016666666667	0.148	"aglB"	"CM_uracil"	"A"	3
12.0016666666667	0.165	"aglB"	"CM_uracil"	"A"	3
12.5016666666667	0.16	"aglB"	"CM_uracil"	"A"	3
13.0016666666667	0.169	"aglB"	"CM_uracil"	"A"	3
13.5016666666667	0.172	"aglB"	"CM_uracil"	"A"	3
14.0016666666667	0.172	"aglB"	"CM_uracil"	"A"	3
14.5016666666667	0.182	"aglB"	"CM_uracil"	"A"	3
15.0016666666667	0.183	"aglB"	"CM_uracil"	"A"	3
15.5016666666667	0.191	"aglB"	"CM_uracil"	"A"	3
16.0016666666667	0.193	"aglB"	"CM_uracil"	"A"	3
16.5016666666667	0.181	"aglB"	"CM_uracil"	"A"	3
17.0016666666667	0.185	"aglB"	"CM_uracil"	"A"	3
17.5016666666667	0.185	"aglB"	"CM_uracil"	"A"	3
18.0016666666667	0.192	"aglB"	"CM_uracil"	"A"	3
18.5016666666667	0.216	"aglB"	"CM_uracil"	"A"	3
19.0016666666667	0.192	"aglB"	"CM_uracil"	"A"	3
19.5016666666667	0.202	"aglB"	"CM_uracil"	"A"	3
20.0016666666667	0.204	"aglB"	"CM_uracil"	"A"	3
20.5016666666667	0.21	"aglB"	"CM_uracil"	"A"	3
21.0016666666667	0.223	"aglB"	"CM_uracil"	"A"	3
21.5016666666667	0.22	"aglB"	"CM_uracil"	"A"	3
22.0016666666667	0.224	"aglB"	"CM_uracil"	"A"	3
22.5016666666667	0.224	"aglB"	"CM_uracil"	"A"	3
23.0016666666667	0.233	"aglB"	"CM_uracil"	"A"	3
23.5016666666667	0.238	"aglB"	"CM_uracil"	"A"	3
24.0016666666667	0.234	"aglB"	"CM_uracil"	"A"	3
24.5016666666667	0.231	"aglB"	"CM_uracil"	"A"	3
25.0016666666667	0.253	"aglB"	"CM_uracil"	"A"	3
25.5016666666667	0.242	"aglB"	"CM_uracil"	"A"	3
26.0016666666667	0.257	"aglB"	"CM_uracil"	"A"	3
26.5016666666667	0.264	"aglB"	"CM_uracil"	"A"	3
27.0016666666667	0.269	"aglB"	"CM_uracil"	"A"	3
27.5016666666667	0.274	"aglB"	"CM_uracil"	"A"	3
28.0016666666667	0.28	"aglB"	"CM_uracil"	"A"	3
28.5016666666667	0.29	"aglB"	"CM_uracil"	"A"	3
29.0016666666667	0.29	"aglB"	"CM_uracil"	"A"	3
29.5016666666667	0.286	"aglB"	"CM_uracil"	"A"	3
30.0016666666667	0.292	"aglB"	"CM_uracil"	"A"	3
30.5016666666667	0.306	"aglB"	"CM_uracil"	"A"	3
31.0016666666667	0.314	"aglB"	"CM_uracil"	"A"	3
31.5016666666667	0.314	"aglB"	"CM_uracil"	"A"	3
32.0016666666667	0.311	"aglB"	"CM_uracil"	"A"	3
32.5016666666667	0.329	"aglB"	"CM_uracil"	"A"	3
33.0016666666667	0.327	"aglB"	"CM_uracil"	"A"	3
33.5016666666667	0.34	"aglB"	"CM_uracil"	"A"	3
34.0016666666667	0.34	"aglB"	"CM_uracil"	"A"	3
34.5016666666667	0.346	"aglB"	"CM_uracil"	"A"	3
35.0016666666667	0.35	"aglB"	"CM_uracil"	"A"	3
35.5016666666667	0.356	"aglB"	"CM_uracil"	"A"	3
36.0016666666667	0.358	"aglB"	"CM_uracil"	"A"	3
36.5016666666667	0.38	"aglB"	"CM_uracil"	"A"	3
37.0016666666667	0.36	"aglB"	"CM_uracil"	"A"	3
37.5016666666667	0.388	"aglB"	"CM_uracil"	"A"	3
38.0016666666667	0.394	"aglB"	"CM_uracil"	"A"	3
38.5016666666667	0.383	"aglB"	"CM_uracil"	"A"	3
39.0016666666667	0.39	"aglB"	"CM_uracil"	"A"	3
39.5016666666667	0.397	"aglB"	"CM_uracil"	"A"	3
40.0016666666667	0.39	"aglB"	"CM_uracil"	"A"	3
40.5016666666667	0.404	"aglB"	"CM_uracil"	"A"	3
41.0016666666667	0.419	"aglB"	"CM_uracil"	"A"	3
41.5016666666667	0.406	"aglB"	"CM_uracil"	"A"	3
42.0016666666667	0.419	"aglB"	"CM_uracil"	"A"	3
42.5016666666667	0.435	"aglB"	"CM_uracil"	"A"	3
43.0016666666667	0.429	"aglB"	"CM_uracil"	"A"	3
43.5016666666667	0.438	"aglB"	"CM_uracil"	"A"	3
44.0016666666667	0.446	"aglB"	"CM_uracil"	"A"	3
44.5016666666667	0.457	"aglB"	"CM_uracil"	"A"	3
45.0016666666667	0.454	"aglB"	"CM_uracil"	"A"	3
45.5016666666667	0.46	"aglB"	"CM_uracil"	"A"	3
46.0016666666667	0.476	"aglB"	"CM_uracil"	"A"	3
46.5016666666667	0.467	"aglB"	"CM_uracil"	"A"	3
47.0016666666667	0.484	"aglB"	"CM_uracil"	"A"	3
47.5016666666667	0.509	"aglB"	"CM_uracil"	"A"	3
48.0016666666667	0.477	"aglB"	"CM_uracil"	"A"	3
48.5016666666667	0.54	"aglB"	"CM_uracil"	"A"	3
49.0016666666667	0.465	"aglB"	"CM_uracil"	"A"	3
49.5016666666667	0.496	"aglB"	"CM_uracil"	"A"	3
50.0016666666667	0.504	"aglB"	"CM_uracil"	"A"	3
50.5016666666667	0.496	"aglB"	"CM_uracil"	"A"	3
51.0016666666667	0.517	"aglB"	"CM_uracil"	"A"	3
51.5016666666667	0.533	"aglB"	"CM_uracil"	"A"	3
52.0016666666667	0.51	"aglB"	"CM_uracil"	"A"	3
52.5016666666667	0.523	"aglB"	"CM_uracil"	"A"	3
53.0016666666667	0.539	"aglB"	"CM_uracil"	"A"	3
53.5016666666667	0.541	"aglB"	"CM_uracil"	"A"	3
54.0016666666667	0.539	"aglB"	"CM_uracil"	"A"	3
54.5016666666667	0.551	"aglB"	"CM_uracil"	"A"	3
55.0016666666667	0.546	"aglB"	"CM_uracil"	"A"	3
